Month,Platform,Product Category,SKU,Title,Vendor,Price,Ad Spend,Impressions,Clicks,CTR,Avg. CPC,Conversions,Revenue,Impression share,Impression share lost to rank,Absolute top impression share
2025-10,Bing,AF - Electric Stackers,A-3049,Full Electric Walkie Stacker 3300lbs Cap. Straddle Legs - 130in Lifting,Apollo Forklift,"$6,029.41",$0.25,72,2,0.03%,$0.13,,,0.72%,0.27%,1.16%
2025-10,Bing,Tables,MTH2830-6PHBK30,"7 Gauge Mobile Machine Table (30"" High), 28""W x 30""L",Little Giant,$615.27,$0.25,2,1,0.50%,$0.25,,,1.00%,,
2025-10,Bing,Stretch Wrap Machines,SWM-SCD-RMP,Stretch Wrap Machine Scale Ramp,Handle-It,"$1,600.00",$0.24,24,1,0.04%,$0.24,,,0.81%,0.19%,
2025-10,Bing,Cabinets & Desks,F81834A7,"Valley Craft Industrial Mobile Workbenches - 46"" / 4 Drawers, 1 Door",Valley Craft,"$1,095.00",$0.24,14,1,0.07%,$0.24,,,0.32%,0.68%,
2025-10,Bing,BLANK,SSG565,"Single Steel Folding Gates - 72"" / 48"" - 60""",Illinois Engineered Products,$351.54,$0.24,7,1,0.14%,$0.24,,,0.15%,0.85%,
2025-10,Bing,General Casters,AH2-502-SC150-50,6in x 2in TPR Swivel Caster with Side Brake - 617 lbs,Aqqcess Globe Casters,$37.80,$0.24,14,1,0.07%,$0.24,,,0.85%,,
2025-10,Bing,AF - Scissor Lifts,A-2010,"Double Scissor Lift Table, 330-1760 lbs, 43""-59"" Lifting Height, 48"" x 24""",Apollo Forklift,"$1,036.23",$0.24,121,2,0.02%,$0.12,,,0.25%,0.74%,2.46%
2025-10,Bing,Bollard Covers,CW-SQH-GY-11-11-060-UNIT,"Column Wrap, Square / Gray / 11"" x 60""",S4 Bollards,$162.14,$0.24,22,1,0.05%,$0.24,,,0.16%,0.83%,
2025-10,Bing,General Casters,PF4080P,"8"" x 2"" Colson Performa Thermoplastic Rubber Whl Precision Br., 600 lb Cap",Caster Depot,$37.60,$0.23,72,1,0.01%,$0.23,,,0.72%,0.28%,7.78%
2025-10,Bing,BLANK,36-W-244-4DB,"Extreme Duty 12 GA Uniform Cabinet with 4 Drawers, 4 Shelves - 36 In. W x 24 In. D x 78 In. H",Strong Hold,"$3,695.91",$0.23,1,1,1.00%,$0.23,,,0.50%,0.50%,
2025-10,Bing,ST - Accessories,GENCAP-100,GenieGrips Forklift Tine Caps - 4,Sentry Protection,$293.55,$0.23,54,1,0.02%,$0.23,,,0.98%,0.02%,15.69%
2025-10,Bing,Fixed Bollards,FIXEDBOLLARD604060,"6"" Fixed Carbon Steel Schedule 40 (48 inch above ground height)",S4 Bollards,$638.46,$0.23,18,1,0.06%,$0.23,,,0.41%,0.56%,2.56%
2025-10,Bing,Stairways,STAIR36OI-14-133,"Bluff OSHA Stairway - 11 to 16 Steps, 14 / 133",Bluff Manufacturing,"$4,137.14",$0.23,19,2,0.11%,$0.12,,,0.36%,0.64%,9.09%
2025-10,Bing,Scissor Lifts,TF220,"TF Manual Scissor Lift Table - Up to 2200lb, 20"" x 40"" / 2200 lbs",Noblelift,$789.33,$0.23,62,1,0.02%,$0.23,,,0.34%,0.64%,1.84%
2025-10,Bing,Other,244048,Quicklinc Push-In Style Fittings for Nylon Tubing,Lincoln Industrial,$8.27,$0.22,31,1,0.03%,$0.22,,,0.23%,0.76%,6.25%
2025-10,Bing,BLANK,SR-58,Closed style Foreman's Desk,Tennsco,$952.87,$0.22,28,1,0.04%,$0.22,,,0.10%,0.86%,
2025-10,Bing,Quicklub,P42131402531,"Compact Lubrication System QLS 421 (SSV6, 24V DC)",Lincoln Industrial,"$1,597.58",$0.22,26,1,0.04%,$0.22,,,0.70%,0.20%,6.67%
2025-10,Bing,Heavy Duty / Container,56DV60LT2425YY,"6"" x 3"" V-Groove Ductile Steel Rigid Caster Heavy Duty - 5,000 lbs. Cap.",Durable Superior Casters,$182.04,$0.22,108,1,0.01%,$0.22,,,0.85%,0.15%,
2025-10,Bing,Rack Protection,SP3-HD,V-Nose Post Protector Heavy Duty,Handle-It,$23.57,$0.22,412,1,0.00%,$0.22,,,0.91%,0.06%,15.63%
2025-10,Bing,ST - Column Protectors,RS100CO,"Rack Sentry - Upright Guard - 4"" (14 pack) / Cut-Out",Sentry Protection,$746.16,$0.22,4,1,0.25%,$0.22,,,0.50%,0.50%,
2025-10,Bing,Other,5013,Grease Fitting,Lincoln Industrial,$0.51,$0.22,69,1,0.01%,$0.22,,,0.57%,0.43%,
2025-10,Bing,BLANK,56-W-243-7DB,"Extreme Duty 12 GA Uniform Cabinet with 7 Drawers, 3 Shelves - 60 In. W x 24 In. D x 78 In. H",Strong Hold,"$5,902.13",$0.22,3,1,0.33%,$0.22,,,1.00%,,
2025-10,Bing,General Casters,PP50GA44,"5"" x 1-1/4"" Poly-Pro Wheel Black/Gray - 350 lbs. Capacity",Durable Superior Casters,$6.56,$0.22,25,1,0.04%,$0.22,1.00,$130.78,0.61%,0.39%,
2025-10,Bing,Other,237695,SPRING,Lincoln Industrial,$6.59,$0.21,1,1,1.00%,$0.21,,,0.33%,0.67%,
2025-10,Bing,Heavy Duty / Container,FS10NS74,"10"" Forged Steel Wheel - 4""W / 1-1/4"" ID Tapered Roller Bearing",Durable Superior Casters,$720.50,$0.21,5,1,0.20%,$0.21,,,0.62%,0.38%,12.50%
2025-10,Bing,BLANK,100.55,RAVAS-256X Hand Pallet Jack with Scale,Ravas,"$10,109.00",$0.21,56,2,0.04%,$0.11,,,0.40%,0.60%,1.74%
2025-10,Bing,Rack Protection,KGPVC16U,"Kee Guard Non Penetrating Rooftop Railing - Long Kit - OSHA Certified, 16",Kee Safety,"$4,821.32",$0.21,82,2,0.02%,$0.11,,,0.43%,0.55%,3.87%
2025-10,Bing,Other,10181,Adapter Nozzle,Lincoln Industrial,$11.28,$0.20,39,1,0.03%,$0.20,,,0.78%,0.20%,7.50%
2025-10,Bing,General Casters,21PP50GI4470YY,"5"" x 1-1/4"" Poly-Pro Threaded Swivel Stem Caster - 350 lb. Cap",Durable Superior Casters,$16.01,$0.20,4,1,0.25%,$0.20,,,1.00%,,
2025-10,Bing,General Casters,21PP50GT4773HY,"5"" x 1-1/4"" Poly-Pro Threaded Swivel Stem Caster, Exp. Adapter w/ Tech Lock Brake- 350# Cap, 1"" Tube I.D.",Durable Superior Casters,$32.64,$0.20,7,1,0.14%,$0.20,1.00,$178.15,0.75%,0.25%,
2025-10,Bing,Quicklub,94824,Electric Grease Pump W/ Timer - P203 Series 24V,Lincoln Industrial,"$1,908.92",$0.20,195,2,0.01%,$0.10,,,0.48%,0.52%,2.11%
2025-10,Bing,General Casters,BC80JX63,"8"" x 2"" Dura Cushion Wheel - 450 lbs. Capacity",Durable Superior Casters,$63.36,$0.20,25,1,0.04%,$0.20,,,0.68%,0.25%,14.29%
2025-10,Bing,Carts,GLF-3048-9PM,"Flush Handle Instrument Cart (Non-Slip Vinyl Top w/ Lip) - 30""W x 48""L",Little Giant,$756.87,$0.20,1,1,1.00%,$0.20,,,0.50%,0.50%,50.00%
2025-10,Bing,Vending Machine Trucks,1888-78-BLUE,Vending Machine Truck Tall Brawny Brute - Blue,Dutro,"$1,105.60",$0.20,22,2,0.09%,$0.10,,,0.05%,0.93%,0.53%
2025-10,Bing,General Casters,VG50JT84,"5"" x 2"" Cast Iron V-Groove Wheel - 900 lbs. Capacity",Durable Superior Casters,$24.68,$0.20,48,2,0.04%,$0.10,,,0.89%,0.04%,11.11%
2025-10,Bing,Racking,RSR446-3A,"Expandable Roll-Out Shelf Rack Add-On - 2000 lbs per Shelf, Easy Access - 48 / 48 / 72",Meco-Omaha,"$4,848.97",$0.20,14,1,0.07%,$0.20,,,0.58%,0.42%,
2025-10,Bing,Electric Forklifts,EK25CLP,"EKKO EK25CLP LPG Forklift with Cushion Tires - 5000 lb Capacity, 189in Lift",Ekko Lifts,"$34,999.00",$0.20,295,3,0.01%,$0.07,,,0.58%,0.39%,1.96%
2025-10,Bing,BLANK,CB200,"Crane Dumping Bucket - 8,000 lbs Capacity, 2",Apex Hoppers,"$3,927.59",$0.20,40,2,0.05%,$0.10,,,0.18%,0.80%,3.87%
2025-10,Bing,Bollards & Protectors,DG36L,"Door Track Protector - Left, 36""",Bluff Manufacturing,$93.00,$0.20,11,1,0.09%,$0.20,,,0.41%,0.59%,
2025-10,Bing,Guard Rail,CPG4224,"Corner Pipe Guard - 42""H",Meco-Omaha,$408.57,$0.19,8,1,0.12%,$0.19,,,0.50%,0.50%,
2025-10,Bing,Carts & Dollies,TR5-2516-8WT,Tub Rack W/ Cross Stack Tubs - White,Quantum Storage Systems,$667.35,$0.19,6,1,0.17%,$0.19,,,0.83%,0.17%,
2025-10,Bing,Carts & Dollies,TR6-2516-8WT,Tub Rack W/ Cross Stack Tubs - White,Quantum Storage Systems,$699.65,$0.19,1,1,1.00%,$0.19,,,0.33%,0.67%,
2025-10,Bing,MS - Wire Shelves,5A536BC,"Metro Adjustable Super Erecta Industrial 5 Shelf Stem Caster Cart - 5"" Rubber / 24x36",Metro,$842.31,$0.19,12,1,0.08%,$0.19,,,1.00%,,40.00%
2025-10,Bing,BLANK,IBC6-36SG,IBC Knockdown Stairway - Over 35-42 / Safety Grating / 36 in,Wildeck,"$2,786.00",$0.19,1,1,1.00%,$0.19,,,1.00%,,
2025-10,Bing,BLANK,20H2-24TT,Standard Rolastair Rolling Ladder - 20in Top Width - 19 / Traction Tread / 24,Wildeck,$627.00,$0.19,8,1,0.12%,$0.19,,,0.20%,0.80%,
2025-10,Bing,AF - Electric Stackers,A-3011,"Power Lift Fixed Stacker, 3300 lbs Capacity, 98""-118"" Lifting Height",Apollo Forklift,"$3,695.65",$0.19,59,1,0.02%,$0.19,,,0.11%,0.83%,1.54%
2025-10,Bing,Other,5175,6MM Grease Fitting,Lincoln Industrial,$1.15,$0.19,75,1,0.01%,$0.19,,,0.34%,0.66%,3.16%
2025-10,Bing,Other,5300,Grease Fitting,Lincoln Industrial,$1.35,$0.19,45,1,0.02%,$0.19,,,0.53%,0.47%,1.28%
2025-10,Bing,BLANK,OR-486060-BL,"High-Capacity Portable Stack Racks - Maximize Storage Efficiency, 48x60x60 (Blue)",Ohio Rack,$315.00,$0.19,145,2,0.01%,$0.10,,,0.32%,0.67%,1.14%
2025-10,Bing,BLANK,SL-21HD-DP,"Heavy-Duty Ships Ladder All Welded - 65 Degree Angle, 21 / Diamond Plate / 199 1/2",Wildeck,"$4,337.00",$0.19,5,1,0.20%,$0.19,,,0.50%,0.50%,
2025-10,Bing,General Casters,21PP50GP4268YY,"5"" x 1-1/4"" Poly-Pro Shopping Cart Swivel Stem Caster (1/2"") - 350 lbs. Cap.",Durable Superior Casters,$19.17,$0.18,205,1,0.00%,$0.18,,,0.87%,0.13%,0.51%
2025-10,Bing,BLANK,25926,"Conversion Kit for Safety Cabinet, Manual-Close to Self-Close Door",Justrite,$455.07,$0.18,68,2,0.03%,$0.09,,,0.61%,0.22%,4.44%
2025-10,Bing,Hoses,76600B,50' High-Pressure Grease Hose,Lincoln Industrial,$687.27,$0.18,25,1,0.04%,$0.18,,,0.36%,0.61%,5.80%
2025-10,Bing,Quicklub,P40162601114,Quicklub QLS 401 Electric Grease Pump - 120 VAC-UL,Lincoln Industrial,"$1,510.38",$0.18,77,1,0.01%,$0.18,,,0.83%,,16.67%
2025-10,Bing,Other,61041,Lincoln Air Cylinder,Lincoln Industrial,$50.05,$0.18,10,1,0.10%,$0.18,,,0.18%,0.82%,
2025-10,Bing,Kits,83054,Lincoln Air Motor and Pump Repair Kit,Lincoln Industrial,$284.59,$0.18,47,1,0.02%,$0.18,,,0.55%,0.34%,7.79%
2025-10,Bing,Heavy Duty / Container,27PM60JI6017YY,"6"" x 2"" Polymadic Wheel Swivel Caster - 900 lbs. capacity - Standard",Durable Superior Casters,$38.32,$0.18,227,1,0.00%,$0.18,,,0.69%,0.31%,
2025-10,Bing,BLANK,DD21-DCH,Metro Super Erecta 8 in High Shelf Divider for Wire Shelves - Copper Hammertone / 21,Metro,$48.89,$0.18,11,1,0.09%,$0.18,,,0.62%,0.38%,
2025-10,Bing,BLANK,L61-6,Aluminum Flange - 1 in ID/1.315 in OD Pipe,Kee Safety,$29.27,$0.18,9,1,0.11%,$0.18,,,0.32%,0.68%,5.26%
2025-10,Bing,Rack Protection,KGPVC10U,Kee Guard Non Penetrating Rooftop Railing - Long Kit - OSHA Certified - 10,Kee Safety,"$3,917.07",$0.18,119,1,0.01%,$0.18,,,0.21%,0.77%,1.96%
2025-10,Bing,Pallets,NPSI-005 10-PACK,"Black Nestable Distribution Pallet - 40x48"" - Floor Loading (10 Pack)",S4 Pallets,$531.40,$0.18,259,1,0.00%,$0.18,,,0.19%,0.81%,1.74%
2025-10,Bing,BLANK,OR-727263-OR,High-Capacity Portable Stack Racks - Maximize Storage Efficiency - 72x72x63 (Orange),Ohio Rack,$515.00,$0.18,51,2,0.04%,$0.09,,,0.52%,0.48%,2.17%
2025-10,Bing,General Casters,C000.E0B,"4 x 2"" Zinc, Swivel Caster Top Plate Mount - C000.E0B",Caster Depot,$31.69,$0.18,31,1,0.03%,$0.18,,,0.60%,0.10%,6.25%
2025-10,Bing,BLANK,FB-54X4X175,"ForkBooties, 54x4x1.75",Tire Booties,$168.00,$0.18,4,2,0.50%,$0.09,,,1.00%,,
2025-10,Bing,Other,KIT14-YCDNE,"Skipper Wall Mounted Retractable Barrier Kit (Magnetic), Yellow / Do Not Enter",Skipper,$170.95,$0.18,4,1,0.25%,$0.18,,,0.67%,0.33%,
2025-10,Bing,Hand Trucks & Dollies,F84813A6,Valley Craft 4-Wheel Pallet Hand Trucks - Steel / Solid Rubber Wheels,Valley Craft,$945.00,$0.17,90,2,0.02%,$0.09,,,0.76%,0.23%,8.70%
2025-10,Bing,BLANK,DDM353030000BIL,Quick Ship 5 Drawer Modular Cabinet with 104 Compartments Standard Wide Bench Height - Dove Gray,Lyon,"$2,423.80",$0.17,14,1,0.07%,$0.17,,,0.81%,0.19%,56.25%
2025-10,Bing,Heavy Duty / Container,65DS80NR3345YY,"8"" x 4"" Ductile Steel Wheel Kingpinless Swivel Caster - 10000 lbs. capacity, Standard",Durable Superior Casters,"$1,410.39",$0.17,5,1,0.20%,$0.17,,,1.00%,,20.00%
2025-10,Bing,Tables,MT1-2436-30-3R,"Mobile Steel Top Machine Table (30"" Tall), 24""D x 36""L",Little Giant,$317.00,$0.17,3,1,0.33%,$0.17,,,0.67%,0.33%,
2025-10,Bing,General Casters,RA50JB48,"5"" x 2"" Mold-On Aluminum Wheel w/ Ball Bearing - 500 lbs. Capacity",Durable Superior Casters,$45.12,$0.17,16,1,0.06%,$0.17,,,0.92%,0.08%,
2025-10,Bing,Other,80933,Button Head Coupler,Lincoln Industrial,$116.79,$0.16,59,1,0.02%,$0.16,,,0.84%,0.13%,20.59%
2025-10,Bing,Auto Rotisseries,AT-CV-SUB-KIT-AT-CV-WHEEL-ASSY,"AutoTwirler Corvette Subframe w/ 8"" Polyon Cast Wheels (Bare Steel)",Auto Twirler,"$2,328.52",$0.16,69,1,0.01%,$0.16,,,0.39%,0.54%,8.05%
2025-10,Bing,BLANK,303B-15.75-95,"Large Bearing Slide Rack, 4 Compartments",Durham,$205.42,$0.16,25,1,0.04%,$0.16,,,0.66%,0.34%,
2025-10,Bing,Safety Cans,16GFEW,"16 Gallon Portable Self-Contained Hughes Eyewash Station, Gravity-Fed - 16GFEW",Justrite,$440.21,$0.16,76,1,0.01%,$0.16,,,0.60%,0.40%,
2025-10,Bing,Stretch Wrap Machines,SWM-SA-1100AA-C+SWS-1100-ASM,Model 1100AA-C Automatic Pallet Stretch Wrap Machine,Handle-It,"$26,300.00",$0.16,35,2,0.06%,$0.08,,,0.17%,0.83%,0.57%
2025-10,Bing,Auto Rotisseries,AT-CV-SUB-KIT,AutoTwirler Corvette Subframe w/NO Casters,Auto Twirler,"$1,930.96",$0.16,226,1,0.00%,$0.16,,,0.24%,0.72%,2.64%
2025-10,Bing,Other,560-RAYMOND,"Universal Stacked Chair Dolly 560 for 12 Chairs, 15 lb Cap.",Raymond Products,$229.00,$0.16,36,1,0.03%,$0.16,,,0.74%,0.24%,
2025-10,Bing,"Battery, Charger, Accessories",509937010011,PTE28Q Battery for Powered Pallet Jack (Battery Only),Noblelift,$700.00,$0.16,44,1,0.02%,$0.16,,,0.65%,0.35%,3.17%
2025-10,Bing,Kits,83034,PowerMaster II Air motor Repair Kit (For Model 82737),Lincoln Industrial,$241.63,$0.16,11,1,0.09%,$0.16,,,1.00%,,62.50%
2025-10,Bing,BLANK,CVD1471-BLK,"Standard C-Thru Wardrobe Storage Cabinet (Unass.) 36""w x 18""d x 72""h, Black",Tennsco,$659.79,$0.16,15,1,0.07%,$0.16,,,0.24%,0.76%,
2025-10,Bing,Scissor Lifts,DGB33-2743,"DGB33 Ergo Lift: Powerful & Efficient Electric Scissor Lift, 27""",Noblelift,"$2,380.00",$0.16,20,2,0.10%,$0.08,,,0.04%,0.95%,0.63%
2025-10,Bing,Hand Trucks & Dollies,F86088A9,"Valley Craft Nursery Hand Trucks, Balled/Potted Trees",Valley Craft,$845.00,$0.16,27,1,0.04%,$0.16,,,0.79%,0.21%,3.45%
2025-10,Bing,BLANK,SL-6HD-SG,"Heavy-Duty Ships Ladder All Welded - 65 Degree Angle, 6 / Safety Grating / 57",Wildeck,"$2,354.00",$0.16,22,1,0.05%,$0.16,,,0.51%,0.49%,
2025-10,Bing,Other,83938,Swivel,Lincoln Industrial,$146.07,$0.15,11,1,0.09%,$0.15,,,0.50%,0.39%,
2025-10,Bing,Dollies,1350,Carpeted Piano Dolly Fixed Axle - 1400 lbs. Capacity,Dutro,$215.07,$0.15,481,2,0.00%,$0.08,,,0.35%,0.65%,0.44%
2025-10,Bing,Kits,275399,Lincoln Seal Kit For V305000000,Lincoln Industrial,$115.75,$0.15,17,3,0.18%,$0.05,,,1.00%,,23.08%
2025-10,Bing,Hand Trucks,138-RED,Light Duty Hand Truck w/ Fold Down Nose - 400lb. Capacity - Red,Dutro,$204.69,$0.15,121,2,0.02%,$0.08,,,0.43%,0.56%,4.78%
2025-10,Bing,Hand Trucks,58PMP-12-SILVER,"Single Pin Steel Hand Truck w/ Rubber Wheels, Long Nose Plate (55""H) - Silver",Dutro,$212.75,$0.15,82,2,0.02%,$0.08,,,0.89%,0.11%,15.63%
2025-10,Bing,BLANK,IBC7-48SG,IBC Knockdown Stairway - Over 42-49 / Safety Grating / 48 in,Wildeck,"$3,425.00",$0.15,2,1,0.50%,$0.15,,,0.18%,0.82%,
2025-10,Bing,BLANK,J2478A-N-BLK,"Jumbo Storage Cabinet (Unassembled) 48""W x 24""D x 78""H, Black",Tennsco,$930.63,$0.15,72,1,0.01%,$0.15,,,0.96%,0.04%,41.89%
2025-10,Bing,Other,83337,Lincoln SL-32 Grease Injector - 1 NPTF(M),Lincoln Industrial,$59.47,$0.14,16,1,0.06%,$0.14,,,0.75%,0.10%,25.00%
2025-10,Bing,BLANK,1471-BLK,"Standard Wardrobe Cabinet (Unassembled) 36""w x 18""d x 72""h - Black",Tennsco,$518.94,$0.14,32,2,0.06%,$0.07,,,0.23%,0.77%,4.96%
2025-10,Bing,General Casters,PP10HI51,"10"" x 1-1/2 Poly-Pro Wheel Gray/Gray - 700bs. Capacity - 1/2"" ID Sealed Precision Beraring",Durable Superior Casters,$35.04,$0.14,956,2,0.00%,$0.07,,,0.19%,0.81%,2.39%
2025-10,Bing,Rack Protection,RP-42RH-MD,"End of Aisle Rack Protector Medium Duty - Right / 42""",Handle-It,$135.00,$0.14,38,2,0.05%,$0.07,,,0.50%,0.50%,
2025-10,Bing,Electric Forklifts,EK35LP,EKKO Liquid Propane Forklift - 6000-7000 lbs Capacity - 7000 lbs,Ekko Lifts,"$36,399.00",$0.14,118,1,0.01%,$0.14,,,0.47%,0.53%,6.09%
2025-10,Bing,AF - Manual Pallet Jacks,A-1007,"Deluxe High Quality Manual Hydraulic Pallet Jack - 5,500 lbs Capacity - 48"" x 27""",Apollo Forklift,$337.84,$0.14,34,2,0.06%,$0.07,,,0.41%,0.59%,1.23%
2025-10,Bing,Ramps,16SYS9636L,"Portable Steel Yard Ramp 16,000 lb Capacity",Bluff Manufacturing,"$25,929.64",$0.14,17,1,0.06%,$0.14,,,0.29%,0.71%,2.04%
2025-10,Bing,Other,5178,8MM Grease Fitting,Lincoln Industrial,$0.92,$0.14,41,1,0.02%,$0.14,,,0.49%,0.51%,2.60%
2025-10,Bing,Other,5183,10MM Grease Fitting 90 Degree,Lincoln Industrial,$1.63,$0.14,58,2,0.03%,$0.07,,,0.56%,0.44%,4.12%
2025-10,Bing,BLANK,OB4536RTSS,"Stainless Steel Retractable Bollard - 316 Grade Steel, 35.5"" Above Ground Height",Annt Bollards,"$1,775.00",$0.14,13,2,0.15%,$0.07,,,0.57%,0.38%,9.52%
2025-10,Bing,BLANK,OR-727263-OR,"High-Capacity Portable Stack Racks - Maximize Storage Efficiency, 72x72x63 (Orange)",Ohio Rack,$515.00,$0.14,59,2,0.03%,$0.07,,,0.26%,0.73%,
2025-10,Bing,Bins & Containers,385-95,Aerosol Can Caddy,Durham,$19.15,$0.13,160,1,0.01%,$0.13,,,0.46%,0.51%,4.24%
2025-10,Bing,Flexible Bollards,ENC SS4Y-42,"SlowStop Rebounding Bollards (42"" Height) - 4"" / Square",S4 Bollards,$715.00,$0.13,16,1,0.06%,$0.13,,,0.48%,0.52%,4.00%
2025-10,Bing,Racking,DD232758,Adjustable Workbench Open Panel Legs - 2 Pack - 30,Lyon,$163.86,$0.13,45,1,0.02%,$0.13,,,0.32%,0.67%,7.87%
2025-10,Bing,Racking,CP4,"Cylinder Pallet Rack - 1500 lbs Capacity, Forklift Mobile, Fully Assembled",Meco-Omaha,$528.26,$0.13,4,1,0.25%,$0.13,,,0.57%,0.43%,
2025-10,Bing,Other,83336-4,Lincoln SL-32 Grease Injector - 4,Lincoln Industrial,$220.04,$0.13,201,1,0.01%,$0.13,,,0.73%,0.18%,9.09%
2025-10,Bing,"Battery, Charger, Accessories",508036510003,PTE33N Charger for Powered Pallet Jack (Charger Only),Noblelift,$272.73,$0.13,68,1,0.01%,$0.13,,,0.58%,0.42%,4.59%
2025-10,Bing,BLANK,MMJ-10,"Mechanical Machinery Jack, 5 Tons",Vestil,$348.83,$0.13,17,1,0.06%,$0.13,,,0.07%,0.90%,
2025-10,Bing,Cantilever,SDU8,"Series 4000 Standard Heavy Duty Cantilever Rack, 8 / Double Sided / Starter Kit",Meco-Omaha,"$2,837.98",$0.13,40,1,0.03%,$0.13,,,0.38%,0.60%,
2025-10,Bing,General Casters,37HU60JI6419YY,"6"" x 2"" Ergolastomer Spring Loaded Swivel Caster - 675 Capacity",Durable Superior Casters,$162.37,$0.12,35,1,0.03%,$0.12,,,0.56%,0.41%,7.41%
2025-10,Bing,BLANK,CV-4520-24SG,CV CrossOver - Vertical Climb OSHA Conveyor - 45x20 / Safety Grating / 24 in,Wildeck,"$2,716.00",$0.12,1,1,1.00%,$0.12,,,1.00%,,
2025-10,Bing,BLANK,NF232720,Hardwood Workbench Top - 72 W x 36 D,Lyon,$880.92,$0.12,41,1,0.02%,$0.12,,,0.13%,0.87%,2.41%
2025-10,Bing,AF - Electric Stackers,A-3029,"Powered Forklift Full Electric Walkie Stacker, 3300 lbs Capacity - 177",Apollo Forklift,"$12,142.86",$0.12,423,1,0.00%,$0.12,,,0.49%,0.51%,4.33%
2025-10,Bing,Electric Straddle Stackers,EB14CS-138LI,High-Capacity Electric Lithium Straddle Stacker with Side Shift - EB14CS-LI - 138,Ekko Lifts,"$8,368.00",$0.12,9,1,0.11%,$0.12,,,0.89%,0.11%,11.11%
2025-10,Bing,Fixed Bollards,"SPEED BUMP BK/YL 72""X12""X2.25""",Speed Bump,S4 Bollards,$214.29,$0.12,6,1,0.17%,$0.12,,,1.00%,,16.67%
2025-10,Bing,Rack Protection,CCP18,"Corner Column Protector, 18"" H",Handle-It,$54.23,$0.12,14,1,0.07%,$0.12,,,0.44%,0.11%,
2025-10,Bing,BLANK,DD232767,"Painted Steel Workbench Top, 60 W x 30 D",Lyon,$176.76,$0.12,4,1,0.25%,$0.12,,,0.25%,0.75%,8.33%
2025-10,Bing,Bollards & Protectors,DG36R,"Door Track Protector - Right, 36""",Bluff Manufacturing,$93.00,$0.12,3,1,0.33%,$0.12,,,1.00%,,
2025-10,Bing,Other,ES40E-LI,"Scissor Aerial Work Platform - 500 lbs Capacity, 13/19/26' Lift, 157",Ekko Lifts,"$14,398.00",$0.12,25,1,0.04%,$0.12,,,0.10%,0.87%,0.42%
2025-10,Bing,General Casters,4040SA1PFP-B,"4"" x 2"" Colson Performa Swivel Caster w/ Top Lock Brake - 500 lbs. Cap.",Caster Depot,$30.37,$0.11,101,1,0.01%,$0.11,,,1.00%,,
2025-10,Bing,Vending Machine Trucks,1420SO-RED,4 Wheel Appliance Hand Truck - Swing Out - Red,Dutro,$763.83,$0.11,83,2,0.02%,$0.06,,,0.16%,0.81%,0.41%
2025-10,Bing,BLANK,M50-6,Male Single Swivel Socket Member - 1 in ID/1.315 in OD Pipe,Kee Safety,$20.54,$0.11,12,1,0.08%,$0.11,,,0.75%,,12.50%
2025-10,Bing,Carts,BTX2448-6MR,"Expanded Metal Box Truck (Mold-On Rubber Wheels), 24""W x 48""L",Little Giant,$644.61,$0.11,14,1,0.07%,$0.11,,,0.50%,0.50%,
2025-10,Bing,Cabinets & Desks,F89188BS,"Valley Craft Corner Workbench, Silver",Valley Craft,$945.00,$0.11,14,1,0.07%,$0.11,,,0.92%,,
2025-10,Bing,Carts & Dollies,MMT1833-2C,"Sturdy Mobile Machine Table - Up to 3000 lbs, 2 or 3 Steel Shelves, 2 / 34 x 48 / 3,000",Meco-Omaha,$461.42,$0.11,5,1,0.20%,$0.11,,,0.71%,0.29%,
2025-10,Bing,Fixed Bollards,"P 4 SCH 40 @ 84"" GALV","Steel Pipe Bollards, Galvanized / 4""",S4 Bollards,$200.00,$0.11,24,1,0.04%,$0.11,,,0.23%,0.77%,1.23%
2025-10,Bing,Bollard Covers,SKY-LTGRANITE-10-060-S,"Skyline Bollard Covers for 4"", 6"", and 10"" Pipe (60"" Height), Light Granite / 10 in",S4 Bollards,$219.99,$0.11,4,1,0.25%,$0.11,,,1.00%,,
2025-10,Bing,"Carts, Hand Trucks & Dollies",240121,Wesco Ergonomic Drum Truck 15BTC - Moldon Rubber Wheels,Wesco,$608.85,$0.10,9,1,0.11%,$0.10,,,0.64%,0.36%,
2025-10,Bing,Hand Trucks,A11-B1-CA1-D16,B&P Aluminum Hand Truck Double Handle Proflex Wheels,B&P Manufacturing,$249.96,$0.10,3,1,0.33%,$0.10,,,0.30%,0.60%,10.00%
2025-10,Bing,Other,1736,Pressure Primer,Lincoln Industrial,"$10,211.53",$0.10,3,1,0.33%,$0.10,,,0.75%,0.25%,50.00%
2025-10,Bing,Accessories,1689,Poly Pallet Ramp for Modular Platforms Yellow,Eagle Manufacturing,$264.60,$0.10,33,1,0.03%,$0.10,,,0.12%,0.88%,0.83%
2025-10,Bing,Carts,LWP-2436-10P,Perforated Steel Deck Wagon Truck (Pneumatic Wheels),Little Giant,$407.46,$0.10,4,1,0.25%,$0.10,,,0.06%,0.94%,
2025-10,Bing,Other,274872,"High Pressure Gauge 10,000 PSI",Lincoln Industrial,$125.31,$0.10,137,1,0.01%,$0.10,,,0.70%,0.30%,12.05%
2025-10,Bing,Hoses,85062,Complete Air Hose Reel Assembly,Lincoln Industrial,"$1,893.42",$0.10,70,1,0.01%,$0.10,,,0.24%,0.75%,1.89%
